,document,relavance
1117099,258783,-0.9547091722488403
1117099,26092271,0.6797534227371216
1117099,21595710,-0.94240802526474
1117099,25170200,-0.9136447906494141
1117099,20226590,-0.8189548254013062
1117099,12271423,-0.8740055561065674
1117099,124454324,-0.722704291343689
1117099,123966612,-0.9909732937812805
1117099,13861865,-0.8677482604980469
1117099,55435713,-0.9189381003379822
1117099,215597125,-0.7929519414901733
1117099,224288915,-0.9504627585411072
1117099,610860,-0.8984938859939575
1117099,136790012,-0.8676900863647461
1117099,33643380,-0.9637418985366821
1117099,272222213,0.7572804093360901
1117099,28566003,-0.9155920743942261
1117099,28759913,-0.8957444429397583
1117099,35621653,-0.9424690008163452
1117099,14645583,-0.7173418998718262
1117099,32600301,-0.036058612167835236
1117099,35621760,-0.8152940273284912
1117099,18251421,0.829181432723999
1117099,5033172,-0.6323739290237427
1117099,10733680,-0.9327471256256104
1117099,35621651,-0.969334602355957
1117099,12537093,-0.36742323637008667
1117099,415810,-0.9289760589599609
1117099,34822610,0.3517809510231018
1117099,415811,0.24734540283679962
1117099,32807992,-0.8280149102210999
1117099,13861860,-0.7994359731674194
1117099,29072043,0.6764366626739502
1117099,24051285,-0.8934826254844666
1117099,13679007,-0.5864607095718384
1117099,24051288,-0.16918565332889557
1117099,25170207,-0.9050875902175903
1117099,21398798,0.47294771671295166
1117099,22533651,-0.49738433957099915
1117099,26092291,-0.19882747530937195
1117099,1227145,-0.807652473449707
1117099,5543578,-0.9610425233840942
1117099,13795641,0.5179785490036011
1117099,1070341,-0.8293328285217285
1117099,28759917,-0.9588759541511536
1117099,18059548,-0.9610425233840942
1117099,32807995,-0.90812087059021
1117099,18059557,-0.9035035371780396
1117099,34171833,-0.9052704572677612
1117099,29694600,-0.36100155115127563
1117099,30995035,-0.4548010230064392
1117099,107336813,-0.9131254553794861
1117099,107336819,-0.8700751662254333
1117099,5033176,-0.9378012418746948
1117099,10733682,-0.8547309637069702
1117099,610864,-0.9916291236877441
1117099,669401,-0.7988949418067932
1117099,5033170,-0.89279705286026
1117099,21398794,-0.8399732112884521
1117099,182514229,-0.9981924295425415
1117099,216045720,-0.9718059301376343
1117099,229525015,-0.2604687213897705
1117099,180595414,-0.9270142912864685
1117099,180595415,-0.9856567978858948
1117099,189292821,-0.6030466556549072
1117099,229525014,0.6894941329956055
1117099,18929289,-0.9425055384635925
1117099,202265929,-0.9284034967422485
1117099,202265914,-0.8808332085609436
1117099,227636610,-0.9244533777236938
1117099,189292817,-0.9528535008430481
1117099,19150768,-0.8499602675437927
1117099,19514710,-0.9244533777236938
1117099,205392126,-0.9774445295333862
1117099,189392420,-0.9247127175331116
1117099,189292812,-0.8927066922187805
1117099,11415868,-0.436916321516037
1117099,182514211,0.5809007883071899
1117099,22428897,-0.7436665296554565
1117099,189824016,-0.9364490509033203
1117099,180595513,-0.9210890531539917
1117099,22533656,-0.23264960944652557
1117099,114158423,0.05264224484562874
1117099,240512818,-0.9601027369499207
1117099,21559716,-0.9444409012794495
1117099,4158110,-0.8989601731300354
1117099,240512814,-0.3389357030391693
1117099,4158129,-0.9834028482437134
1117099,240512821,-0.8808029294013977
1117099,356216515,-0.9425473213195801
1117099,251702012,0.804417610168457
1117099,146455822,-0.8874892592430115
1117099,280068127,-0.9691807627677917
1117099,339298615,-0.9572573900222778
1117099,27715618,-0.8529285788536072
1117099,14645589,-0.9387058019638062
1117099,13795645,-0.3647569417953491
1117099,6108623,-0.9098062515258789
1117099,265182827,-0.9691807627677917
1117099,27715617,-0.8742097020149231
1117099,6108619,-0.9119570851325989
1117099,348226125,-0.12731076776981354
1117099,280068114,-0.3389357030391693
1117099,146455816,-0.7719169855117798
1117099,33922256,-0.9532724022865295
1117099,272222211,-0.9878679513931274
1117099,280068121,-0.8808029294013977
1117099,6694018,-0.9644169211387634
1117099,30452375,-0.9797739386558533
1117099,287599119,0.7638347148895264
1117099,138943111,-0.9770370125770569
1117099,287599116,-0.9451046586036682
1117099,309950318,-0.17743639647960663
1117099,30076499,-0.9375327825546265
1117099,31722397,-0.9232092499732971
1117099,138943115,-0.9362390637397766
1117099,3002826,-0.8806846141815186
1117099,309950311,-0.9861754775047302
1117099,17391289,-0.9779018759727478
1117099,331839913,-0.2611123323440552
1117099,33922259,0.7599959969520569
1117099,38438417,-0.9544005393981934
1117099,38438423,-0.9252830743789673
1117099,339222518,-0.9128206372261047
1117099,1800669,-0.8896933197975159
1117099,331376410,-0.8978836536407471
1117099,304523725,-0.8784964084625244
1117099,331376412,-0.9186530709266663
1117099,317223920,-0.868151843547821
1117099,9692739,-0.9494146108627319
1117099,12271424,-0.8445551991462708
1117099,12271412,-0.901297926902771
1117099,24051283,-0.9326121211051941
1117099,21595712,-0.888799786567688
1117099,2301643,-0.8360973000526428
1117099,124454320,-0.9611280560493469
1117099,6769901,0.7339411377906799
1117099,25990733,0.4148004651069641
1117099,124454316,-0.7082774639129639
1117099,10733687,0.33742496371269226
1117099,21121412,-0.8519836664199829
1117099,24148373,0.16425035893917084
1117099,1951471,-0.8167452812194824
1117099,13894316,-0.5414700508117676
1117099,224288917,0.42564964294433594
1117099,215597118,-0.8855727314949036
1117099,55435726,-0.9653326272964478
1117099,215597124,-0.9180948138237
1117099,136790015,-0.9904146194458008
1117099,18929286,-0.7935068607330322
1117099,215597122,-0.8110522031784058
1117099,139212615,-0.969290018081665
1117099,18929284,-0.7060964107513428
1117099,215597128,-0.936054527759552
1117099,16933956,-0.9044547080993652
1117099,1951477,-0.8185691833496094
1117099,191507611,-0.9035661816596985
1117099,225336512,-0.9038381576538086
1117099,32600308,-0.8063640594482422
1117099,20539215,-0.9716327786445618
1117099,29694602,-0.9183875322341919
1117099,610863,-0.9326121211051941
1117099,33346760,-0.8927962779998779
1117099,30452370,-0.9272658228874207
1117099,3002820,-0.39116689562797546
1117099,739791,-0.9410526156425476
1117099,669402,-0.880314290523529
1117099,35621652,-0.9066607356071472
1117099,739790,-0.9756956696510315
1117099,14645580,-0.9352918863296509
1117099,2946961,-0.8560159802436829
1117099,2771560,-0.42910611629486084
1117099,11415847,0.46313291788101196
1117099,13861861,-0.8293328285217285
1117099,13861862,-0.5323745012283325
1117099,1723622,-0.8239930868148804
1117099,27222220,-0.8787851929664612
1117099,18939240,-0.9606371521949768
1117099,18251422,0.8150083422660828
1117099,16050093,-0.9388735890388489
1117099,11487820,0.40192705392837524
1117099,2771564,0.6034679412841797
1117099,739795,-0.931396484375
1117099,2301645,-0.9510118961334229
1117099,28006818,-0.16918565332889557
1117099,24051286,-0.9378012418746948
1117099,11487823,-0.6956688165664673
1117099,11519681,-0.9293738603591919
1117099,28006814,-0.9916291236877441
1117099,669407,-0.896679699420929
1117099,22763668,-0.16918565332889557
1117099,12537092,-0.9719623923301697
1117099,1670482,-0.9106903076171875
1117099,1227146,-0.9242955446243286
1117099,16938890,-0.6748782396316528
1117099,1070343,-0.14712388813495636
1117099,10733686,-0.9393208026885986
1117099,17816312,-0.8923701643943787
1117099,1723628,-0.83773273229599
1117099,33346764,-0.9916291236877441
1117099,33346766,-0.9378012418746948
1117099,34822614,-0.9706199765205383
1117099,35621768,-0.7338311672210693
1117099,30995038,0.7737115025520325
1117099,33922251,-0.08985050022602081
1117099,34822616,-0.9182131886482239
1117099,114158429,-0.9981979727745056
1117099,100426116,-0.9282650351524353
1117099,107336814,-0.8788995146751404
1117099,610865,-0.8934826254844666
1117099,21015111,-0.690771222114563
1117099,4809344,0.7584899663925171
1117099,182514210,0.14729934930801392
1117099,6149563,-0.8107059597969055
1117099,114158416,0.4687480926513672
1117099,114158420,0.5319273471832275
1117099,10042619,-0.9130421876907349
1117099,3747890,-0.9068254232406616
1117099,415817,-0.8783389925956726
1117099,100426119,-0.9029855132102966
1117099,35621764,-0.931053638458252
1117099,114158412,0.47969359159469604
1117099,182514216,0.4687480926513672
1117099,11210111,-0.6743906736373901
1117099,1070344,-0.8694008588790894
1117099,202265916,-0.9826694130897522
1117099,202265919,-0.9856606125831604
1117099,356217610,-0.9372775554656982
1117099,21595719,-0.9221911430358887
1117099,19514723,-0.9098062515258789
1117099,202265926,-0.9107925295829773
1117099,189824021,-0.9850635528564453
1117099,19514719,-0.9119570851325989
1117099,213987924,-0.8838817477226257
1117099,356217612,-0.8568962216377258
1117099,205392112,-0.9419750571250916
1117099,21015114,-0.11242202669382095
1117099,216045723,-0.9098062515258789
1117099,356216514,-0.7818363308906555
1117099,18939249,-0.9749698638916016
1117099,206740712,0.4150227904319763
1117099,356216511,-0.5352112054824829
1117099,21814237,-0.7857698798179626
1117099,169339525,-0.26200488209724426
1117099,1670486,-0.9193688035011292
1117099,17236214,-0.9683466553688049
1117099,50331722,-0.9041345715522766
1117099,4158123,-0.9866036772727966
1117099,4158126,-0.9591190218925476
1117099,3843842,-0.9420843720436096
1117099,50331716,-0.9197303652763367
1117099,5033179,-0.9756110906600952
1117099,366216,-0.9197303652763367
1117099,4158125,-0.38135504722595215
1117099,206740725,-0.8606491684913635
1117099,3843845,-0.9201797246932983
1117099,17236224,-0.9610382318496704
1117099,169339521,-0.759429931640625
1117099,4158114,-0.4647836685180664
1117099,50331729,-0.86430823802948
1117099,5925081,-0.9539855122566223
1117099,50331713,-0.9250790476799011
1117099,2587810,-0.9785831570625305
1117099,33183997,-0.9694033265113831
1117099,7397926,-0.9653326272964478
1117099,7397920,-0.9674904346466064
1117099,348226111,-0.6770004034042358
1117099,333467613,-0.9250790476799011
1117099,348226128,-0.9655706286430359
1117099,7397917,-0.9518762230873108
1117099,339298611,-0.9053937792778015
1117099,33929869,-0.5126208662986755
1117099,348226126,-0.9904491305351257
1117099,265182812,0.4150227904319763
1117099,125370923,-0.9249470233917236
1117099,138943118,-0.9328872561454773
1117099,125370913,-0.20294593274593353
1117099,287599110,-0.9515095949172974
1117099,309950317,0.4055975675582886
1117099,300764916,-0.9927555322647095
1117099,16704813,-0.904854416847229
1117099,16704811,-0.8752293586730957
1117099,125370924,-0.9184890985488892
1117099,125370925,-0.894187867641449
1117099,169388912,-0.7810007929801941
1117099,300764915,-0.9882853627204895
1117099,59250811,-0.9669053554534912
1117099,18006614,-0.9685694575309753
1117099,173912811,-0.8889917135238647
1117099,331855215,-0.956725001335144
1117099,339222513,-0.939653217792511
1117099,173912826,-0.9311184883117676
1117099,173912823,-0.9076769351959229
1117099,331855216,-0.9594029784202576
1117099,59250810,-0.8525813221931458
1117099,173912815,-0.963615357875824
1117099,18006622,-0.9029569029808044
1117099,31722399,-0.9427945017814636
1117099,22952501,-0.3870973289012909
1117099,22763661,-0.8167452812194824
1117099,12537095,-0.9703255295753479
1117099,124454323,-0.860110878944397
1117099,21595715,-0.9485831260681152
1117099,13861866,0.5371824502944946
1117099,21604578,-0.16918565332889557
1117099,21595711,0.6826743483543396
1117099,26092281,0.20557329058647156
1117099,12271425,-0.8281873464584351
1117099,191507616,-0.3001965582370758
1117099,24051284,-0.9919072389602661
1117099,224288914,-0.9621675610542297
1117099,24148378,-0.7719147801399231
1117099,224288913,-0.941792368888855
1117099,224288910,-0.9555549025535583
1117099,33929862,-0.8922063708305359
1117099,739796,-0.9506282806396484
1117099,5925086,-0.9084526300430298
1117099,1559412,0.034966424107551575
1117099,20226592,-0.9307123422622681
1117099,11415846,0.13629785180091858
1117099,35621762,-0.9724612832069397
1117099,11415862,-0.06926345080137253
1117099,610861,-0.8167452812194824
1117099,20674070,-0.8928346633911133
1117099,18251420,0.8646180629730225
1117099,18059541,-0.9405896663665771
1117099,10042617,-0.9818795323371887
1117099,21604575,-0.8934826254844666
1117099,24148376,-0.9287814497947693
1117099,21595717,-0.39448317885398865
1117099,29072033,0.9690397381782532
1117099,22763665,-0.8934826254844666
1117099,22763667,-0.8185691833496094
1117099,10042618,-0.44626155495643616
1117099,2946960,-0.8067740797996521
1117099,11415863,-0.15160848200321198
1117099,23004510,0.08752521872520447
1117099,28566004,-0.9279553294181824
1117099,25798001,-0.014408157207071781
1117099,27222226,-0.8727461099624634
1117099,8315967,-0.8185691833496094
1117099,28217635,-0.8741236329078674
1117099,12537090,-0.9420480728149414
1117099,28217638,-0.8918825387954712
1117099,30076495,-0.8229125738143921
1117099,1723626,-0.9157791137695312
1117099,34171832,-0.8941650986671448
1117099,14645587,-0.836990475654602
1117099,16933957,-0.8820452690124512
1117099,30994990,-0.9792109727859497
1117099,30452373,-0.21206921339035034
1117099,17391283,-0.949927806854248
1117099,107336818,-0.810782253742218
1117099,1800668,-0.9683952927589417
1117099,189392425,-0.7107848525047302
1117099,180595521,-0.9931137561798096
1117099,180595524,-0.9631444811820984
1117099,100426115,-0.8346154689788818
1117099,107336826,-0.6722791194915771
1117099,180595510,-0.9215954542160034
1117099,107336821,-0.9277033805847168
1117099,189392410,-0.9065678119659424
1117099,114158410,0.14729934930801392
1117099,180595514,-0.9588164687156677
1117099,1070346,0.5371824502944946
1117099,202265917,-0.9204697012901306
1117099,189824029,-0.9282481670379639
1117099,12396668,-0.9562487602233887
1117099,18982403,-0.8862006664276123
1117099,11487825,-0.7664855122566223
1117099,100426120,-0.8822309374809265
1117099,180595417,-0.9518762230873108
1117099,189392414,-0.9149425625801086
1117099,55435711,-0.9571060538291931
1117099,50331727,-0.9691807627677917
1117099,216045722,-0.9041345715522766
1117099,366223,-0.9098062515258789
1117099,215957110,-0.12425204366445541
1117099,50331723,-0.9098062515258789
1117099,240512826,-0.907158374786377
1117099,251702010,-0.9588426947593689
1117099,240512829,-0.86430823802948
1117099,366225,-0.8606491684913635
1117099,50331714,-0.3389357030391693
1117099,50331712,0.4150227904319763
1117099,216045712,0.4150227904319763
1117099,366212,0.4150227904319763
1117099,169339528,-0.7991393208503723
1117099,16938896,-0.8415017127990723
1117099,333467610,-0.9244533777236938
1117099,17391287,-0.9898661971092224
1117099,33346769,-0.9756110906600952
1117099,17236222,-0.92839515209198
1117099,169339519,-0.6109716892242432
1117099,348226117,-0.9681254029273987
1117099,33922257,-0.8980215787887573
1117099,17236212,-0.9155580401420593
1117099,83159612,0.4150227904319763
1117099,348226114,-0.714640200138092
1117099,6694021,-0.9811385273933411
1117099,125370916,-0.9497284889221191
1117099,300764923,-0.4547041952610016
1117099,83159625,-0.8606491684913635
1117099,83159616,-0.9197303652763367
1117099,29694604,0.11332065612077713
1117099,25798008,-0.3989662826061249
1117099,300764920,-0.9174304008483887
1117099,280068113,-0.9250790476799011
1117099,31722395,-0.9733172059059143
1117099,309950316,-0.8658638000488281
1117099,287599111,-0.988645076751709
1117099,16704816,-0.9510102868080139
1117099,339222512,-0.528016209602356
1117099,339222514,-0.8633145093917847
1117099,18006627,-0.9229061603546143
1117099,5925089,-0.9356077313423157
1117099,2771568,-0.7605351805686951
1117099,309949915,-0.8125285506248474
1117099,304523719,-0.8690415024757385
1117099,317223929,-0.9611449241638184
1117099,331839910,-0.7303606867790222
1117099,28006817,-0.8185691833496094
1117099,258788,0.8041020631790161
1117099,258785,-0.9622530341148376
1117099,26092292,-0.6164008378982544
1117099,55435714,-0.9270142912864685
1117099,124454327,-0.9881459474563599
1117099,13612256,-0.9841526746749878
1117099,356217617,-0.8975719809532166
1117099,136790010,-0.9426167607307434
1117099,12271426,-0.7964139580726624
1117099,18939248,-0.9549899101257324
1117099,21604573,-0.9326121211051941
1117099,18929288,-0.9141308665275574
1117099,20226596,-0.8760014772415161
1117099,139212612,-0.8547139167785645
1117099,29451361,-0.8709508180618286
1117099,13894315,-0.9437805414199829
1117099,100426118,-0.9571210741996765
1117099,18982404,-0.9370166659355164
1117099,18059551,-0.9775152802467346
1117099,18929280,-0.9758951663970947
1117099,12445433,-0.9541906118392944
1117099,215597110,-0.9354283213615417
1117099,21559719,-0.8423223495483398
1117099,215597112,-0.8902624249458313
1117099,10042610,-0.8069363236427307
1117099,18059550,-0.8469167351722717
1117099,11415870,0.9377264976501465
1117099,11415852,0.8361470699310303
1117099,6769900,0.2799132168292999
1117099,1227143,-0.9360182881355286
1117099,169388916,-0.9379032254219055
1117099,27222222,-0.942022979259491
1117099,12396663,-0.9362547993659973
1117099,13679008,-0.9752016663551331
1117099,32807991,0.39723774790763855
1117099,30076491,-0.9155327677726746
1117099,13679000,-0.9774913191795349
1117099,2946963,-0.4594879448413849
1117099,30076493,-0.7458904981613159
1117099,24148377,-0.9128414988517761
1117099,1559413,0.8884080052375793
1117099,25798002,-0.9179075360298157
1117099,25990734,-0.590315580368042
1117099,739798,-0.9610425233840942
1117099,2301647,-0.9233570098876953
1117099,26518287,-0.8185691833496094
1117099,26092252,0.8803786039352417
1117099,28566007,0.7983382940292358
1117099,24051287,-0.8185691833496094
1117099,16938893,-0.903019905090332
1117099,34171831,-0.04976898804306984
1117099,18251426,0.13629785180091858
1117099,32807994,-0.7631190419197083
1117099,32600307,-0.9305381178855896
1117099,33183990,-0.6880067586898804
1117099,33183991,-0.16271118819713593
1117099,33929866,-0.9194438457489014
1117099,12842652,-0.8731738328933716
1117099,30995037,-0.42381471395492554
1117099,114158418,0.4356732964515686
1117099,180595517,-0.9684234261512756
1117099,12271411,-0.888088047504425
1117099,180595511,-0.9080588817596436
1117099,35621655,-0.9720827341079712
1117099,36624,-0.9916291236877441
1117099,35621658,-0.8968008756637573
1117099,180595424,-0.9730366468429565
1117099,213987915,-0.9371868968009949
1117099,227636618,-0.9601027369499207
1117099,216045724,-0.8626624345779419
1117099,213987918,-0.8412326574325562
1117099,189292829,-0.9627435207366943
1117099,202265922,-0.9212390184402466
1117099,227636624,-0.8626624345779419
1117099,240512825,-0.8606491684913635
1117099,19514728,-0.9126038551330566
1117099,19514729,-0.86430823802948
1117099,22763669,-0.9756110906600952
1117099,189392417,-0.8425250053405762
1117099,19150766,-0.8926578164100647
1117099,216045721,-0.8808029294013977
1117099,189392419,-0.8823972940444946
1117099,216045714,-0.3389357030391693
1117099,326003011,-0.9999117255210876
1117099,33137648,-0.9009371399879456
1117099,356217626,-0.9803970456123352
1117099,356216525,-0.9653550386428833
1117099,3843847,-0.8500469326972961
1117099,4158119,-0.9368637204170227
1117099,339298627,-0.9716240167617798
1117099,333467628,-0.9126038551330566
1117099,339298628,-0.9488467574119568
1117099,356217629,-0.949540376663208
1117099,6108628,-0.9126038551330566
1117099,33183996,-0.9466179609298706
1117099,339298629,-0.8889517188072205
1117099,33922258,-0.9763355851173401
1117099,17236220,-0.9641250371932983
1117099,356216516,-0.8761955499649048
1117099,348226119,0.21889077126979828
1117099,50331711,-0.8507940173149109
1117099,356216527,0.16153736412525177
1117099,83159627,-0.9691807627677917
1117099,146455815,0.6442465782165527
1117099,7397922,-0.9888874888420105
1117099,280068116,-0.9197303652763367
1117099,83159629,-0.86430823802948
1117099,146455814,-0.28861716389656067
1117099,6694013,-0.789850115776062
1117099,7397919,-0.9844470620155334
1117099,30452376,-0.8114205598831177
1117099,125370927,-0.9661664962768555
1117099,13894317,-0.8855097889900208
1117099,3002825,-0.8471518158912659
1117099,125370910,-0.9177393317222595
1117099,30995039,0.30185842514038086
1117099,146455812,-0.8124505281448364
1117099,13795644,-0.9597934484481812
1117099,124454318,0.6308302283287048
1117099,300764928,-0.9019578695297241
1117099,38438414,-0.8517864942550659
1117099,173912817,-0.9503183960914612
1117099,339222527,-0.820258378982544
1117099,18006623,-0.43831461668014526
1117099,59250818,-0.9712133407592773
1117099,331855218,-0.8414947986602783
1117099,191507613,0.607280433177948
1117099,59250815,-0.8714872002601624
1117099,173912825,-0.9441418051719666
1117099,331855219,-0.8870710134506226
1117099,169388919,0.06384281814098358
1117099,191507615,-0.8757551908493042
1117099,59250816,-0.8169768452644348
1117099,317223922,-0.9071475863456726
1117099,317223912,-0.916064977645874
1117099,304523710,-0.8928969502449036
1117099,309949928,-0.9757524728775024
1117099,331376416,0.42944028973579407
1117099,169339513,-0.8618795871734619
1117099,2301642,-0.7373368740081787
1117099,1670487,-0.9157710075378418
1117099,25170201,-0.9639907479286194
1117099,1951474,-0.9916291236877441
1117099,149722320,-0.9294981956481934
1117099,17236221,-0.9312231540679932
1117099,16938895,-0.8883267045021057
1117099,18939247,-0.7899205088615417
1117099,21398812,0.8778424859046936
1117099,25990731,0.7442626953125
1117099,21398811,0.6965092420578003
1117099,21398813,-0.8964294195175171
1117099,26092272,0.8845353722572327
1117099,17236218,-0.8424328565597534
1117099,149722319,-0.8297228813171387
1117099,300764910,-0.9609858989715576
1117099,136790018,-0.9850408434867859
1117099,265182825,-0.8606491684913635
1117099,12271416,-0.8583317995071411
1117099,27715616,-0.9096744060516357
1117099,12271414,-0.8779851198196411
1117099,12445439,-0.7373523712158203
1117099,6108614,-0.3389357030391693
1117099,265182811,-0.8507940173149109
1117099,123966610,-0.9747762680053711
1117099,123966611,-0.9508079886436462
1117099,26092257,0.4397563934326172
1117099,55435727,-0.9689615368843079
1117099,669403,-0.17234620451927185
1117099,55435712,-0.9575121402740479
1117099,348226115,-0.9686805009841919
1117099,224288916,-0.37999728322029114
1117099,215597127,-0.8673113584518433
1117099,348226124,-0.9543440341949463
1117099,33183994,-0.8811293840408325
1117099,22428899,-0.9206405282020569
1117099,333467611,-0.8507940173149109
1117099,55435722,-0.9888874888420105
1117099,218142313,-0.8966045379638672
1117099,339298619,-0.8818152546882629
1117099,6694025,-0.991487443447113
1117099,12396665,-0.9746803045272827
1117099,12445432,-0.7501959800720215
1117099,10042611,-0.8253031373023987
1117099,18929281,-0.807908833026886
1117099,18929282,-0.6410842537879944
1117099,16933951,-0.8416509628295898
1117099,5543573,-0.8862006664276123
1117099,5925088,-0.9834004640579224
1117099,13894312,-0.9260447025299072
1117099,28759912,-0.4287085235118866
1117099,29387211,-0.8976194858551025
1117099,12396666,-0.940027117729187
1117099,26518284,-0.9916291236877441
1117099,26518285,-0.8934826254844666
1117099,22952506,-0.9874778389930725
1117099,11519683,-0.9394145607948303
1117099,23068001,0.1719236969947815
1117099,13679004,-0.702866792678833
1117099,26092293,-0.850858211517334
1117099,25997110,-0.8426370620727539
1117099,1121017,-0.7852851748466492
1117099,7566023,-0.22130362689495087
1117099,28759918,-0.8637150526046753
1117099,669408,-0.7053754329681396
1117099,13921266,-0.10722820460796356
1117099,1723624,-0.5932815074920654
1117099,31722393,-0.9770544171333313
1117099,35621767,-0.8968772292137146
1117099,21121418,-0.390854150056839
1117099,35621766,-0.8932244777679443
1117099,18059555,-0.9358471632003784
1117099,29387216,-0.9124189019203186
1117099,18059572,-0.5417383313179016
1117099,189824025,0.3448502719402313
1117099,7397925,0.3448502719402313
1117099,189824027,-0.9689615368843079
1117099,189292815,-0.8857766389846802
1117099,182514221,0.06886754930019379
1117099,189824012,-0.9575121402740479
1117099,11210110,-0.9046376347541809
1117099,5543575,-0.931396484375
1117099,100426123,0.7544641494750977
1117099,100426113,-0.9745423793792725
1117099,189824010,-0.9080129861831665
1117099,182514222,-0.5107815265655518
1117099,114158419,0.49232757091522217
1117099,11415869,0.79775470495224
1117099,100426117,-0.7501481771469116
1117099,3843843,-0.4538421332836151
1117099,107336824,-0.84220951795578
1117099,189292820,-0.9844405651092529
1117099,1070347,-0.5122758150100708
1117099,189824020,-0.9674904346466064
1117099,189292819,-0.5668162107467651
1117099,189824018,-0.9848406910896301
1117099,205392124,-0.8983518481254578
1117099,356217614,-0.9820328950881958
1117099,227636625,-0.8606491684913635
1117099,366228,-0.9126038551330566
1117099,202265927,-0.9447773694992065
1117099,356217621,-0.953484058380127
1117099,24051289,-0.9756110906600952
1117099,356216518,-0.8213170766830444
1117099,206740710,-0.9244533777236938
1117099,205392111,-0.9541543126106262
1117099,366219,-0.9119570851325989
