,document,relavance
1117099,138943115,-6.79219913482666
1117099,3002826,-6.682373046875
1117099,309950311,-6.658069133758545
1117099,17391289,-7.291867256164551
1117099,331839913,-2.638073444366455
1117099,33922259,-1.5829973220825195
1117099,38438417,-6.906388759613037
1117099,38438423,-7.314675807952881
1117099,339222518,-6.702112674713135
1117099,1800669,-6.143490314483643
1117099,331376410,-6.631267547607422
1117099,304523725,-5.903985977172852
1117099,331376412,-6.8708062171936035
1117099,317223920,-6.491694927215576
1117099,9692739,-6.970090866088867
1117099,12271424,-6.369583606719971
1117099,12271412,-6.86307954788208
1117099,24051283,-6.65084171295166
1117099,21595712,-5.97361946105957
1117099,2301643,-5.997785568237305
1117099,124454320,-6.4868927001953125
1117099,6769901,0.37004899978637695
1117099,25990733,-3.3501617908477783
1117099,124454316,-1.993205189704895
1117099,10733687,1.6076576709747314
1117099,21121412,-7.308904647827148
1117099,24148373,-4.957239627838135
1117099,1951471,-6.155073165893555
1117099,13894316,-1.4592783451080322
1117099,224288917,0.15897595882415771
1117099,215597118,-6.630978107452393
1117099,55435726,-6.437611103057861
1117099,215597124,-6.149348258972168
1117099,136790015,-6.097018718719482
1117099,18929286,-6.960597038269043
1117099,215597122,-6.137785911560059
1117099,139212615,-6.769679069519043
1117099,18929284,-6.042903900146484
1117099,215597128,-6.271496295928955
1117099,16933956,-5.544345855712891
1117099,1951477,-6.039322376251221
1117099,191507611,-7.036495208740234
1117099,225336512,-9.093233108520508
1117099,32600308,-5.959392547607422
1117099,20539215,-6.587610721588135
1117099,29694602,-5.65456485748291
1117099,610863,-6.548340320587158
1117099,33346760,-6.2844390869140625
1117099,30452370,-7.129864692687988
1117099,3002820,-4.61649751663208
1117099,739791,-6.540791988372803
1117099,669402,-6.078485012054443
1117099,35621652,-5.425002098083496
1117099,739790,-7.9670329093933105
1117099,14645580,-7.0218963623046875
1117099,2946961,-7.198800086975098
1117099,2771560,-3.221869945526123
1117099,11415847,-1.7051445245742798
1117099,13861861,-6.2175397872924805
1117099,13861862,-5.102643013000488
1117099,1723622,-6.512197494506836
1117099,27222220,-7.104574680328369
1117099,18939240,-5.909765243530273
1117099,18251422,2.0298662185668945
1117099,16050093,-6.549241542816162
1117099,11487820,-4.041839599609375
1117099,2771564,-2.3611087799072266
1117099,739795,-6.299679756164551
1117099,2301645,-5.8516316413879395
1117099,28006818,-3.9432778358459473
1117099,24051286,-5.717769622802734
1117099,11487823,-6.392161846160889
1117099,11519681,-6.915484428405762
1117099,28006814,-7.216012477874756
1117099,669407,-6.587722301483154
1117099,22763668,-3.9432778358459473
1117099,12537092,-7.6459856033325195
1117099,1670482,-6.120396614074707
1117099,1227146,-6.553081035614014
1117099,16938890,-7.259117126464844
1117099,1070343,-1.0433197021484375
1117099,10733686,-6.746397972106934
1117099,17816312,-5.447637557983398
1117099,1723628,-6.2437543869018555
1117099,33346764,-6.423920631408691
1117099,33346766,-5.242162227630615
1117099,34822614,-5.903731822967529
1117099,35621768,-4.749294757843018
1117099,30995038,2.0762901306152344
1117099,33922251,-1.6949810981750488
1117099,34822616,-6.500857830047607
1117099,114158429,-8.883869171142578
1117099,100426116,-7.1454854011535645
1117099,107336814,-6.801914691925049
1117099,610865,-6.815349578857422
1117099,21015111,-6.64671516418457
1117099,4809344,-2.8757200241088867
1117099,182514210,0.639618992805481
1117099,6149563,-6.953713417053223
1117099,114158416,0.928019642829895
1117099,114158420,0.5120806694030762
1117099,10042619,-6.564957618713379
1117099,3747890,-7.163671493530273
1117099,415817,-6.7115478515625
1117099,100426119,-6.914008140563965
1117099,35621764,-6.37506628036499
1117099,114158412,1.7322981357574463
1117099,182514216,0.928019642829895
1117099,11210111,-5.445253372192383
1117099,1070344,-7.289735794067383
1117099,202265916,-6.199029445648193
1117099,202265919,-6.3743391036987305
1117099,356217610,-5.948976039886475
1117099,21595719,-6.890695095062256
1117099,19514723,-6.88429594039917
1117099,202265926,-6.417885780334473
1117099,189824021,-6.85559606552124
1117099,19514719,-6.792542457580566
1117099,213987924,-6.9938178062438965
1117099,356217612,-6.953215599060059
1117099,205392112,-6.840703010559082
1117099,21015114,-2.819136619567871
1117099,216045723,-6.88429594039917
1117099,356216514,-6.139456272125244
1117099,18939249,-7.149946212768555
1117099,206740712,-2.474191188812256
1117099,356216511,-5.558789253234863
1117099,21814237,-7.900583744049072
1117099,169339525,-3.1792726516723633
1117099,1670486,-7.135062217712402
1117099,17236214,-6.3012189865112305
1117099,50331722,-6.426206588745117
1117099,4158123,-5.708642959594727
1117099,4158126,-5.480909824371338
1117099,3843842,-5.749906063079834
1117099,50331716,-6.53731632232666
1117099,5033179,-7.138152122497559
1117099,366216,-6.53731632232666
1117099,4158125,-3.5036439895629883
1117099,206740725,-6.521859169006348
1117099,3843845,-6.456478595733643
1117099,17236224,-6.726956844329834
1117099,169339521,-5.293498516082764
1117099,4158114,-5.839801788330078
1117099,50331729,-6.45662260055542
1117099,5925081,-6.813235282897949
1117099,50331713,-6.261604309082031
1117099,2587810,-8.1779146194458
1117099,33183997,-6.502468585968018
1117099,7397926,-6.437611103057861
1117099,7397920,-5.893082141876221
1117099,348226111,-3.5526175498962402
1117099,333467613,-6.261604309082031
1117099,348226128,-5.77668571472168
1117099,7397917,-6.175849437713623
1117099,339298611,-6.101840019226074
1117099,33929869,-5.37825870513916
1117099,348226126,-6.271389961242676
1117099,265182812,-2.474191188812256
1117099,125370923,-6.9053192138671875
1117099,138943118,-5.79972505569458
1117099,125370913,-1.6030853986740112
1117099,287599110,-5.994868755340576
1117099,309950317,-2.570110321044922
1117099,300764916,-7.123004913330078
1117099,16704813,-6.136386871337891
1117099,16704811,-6.388461589813232
1117099,125370924,-6.902194023132324
1117099,125370925,-7.24835729598999
1117099,169388912,-7.473102569580078
1117099,300764915,-7.377952575683594
1117099,59250811,-6.591821670532227
1117099,18006614,-6.222625732421875
1117099,173912811,-5.960803985595703
1117099,331855215,-6.158590316772461
1117099,339222513,-6.185246467590332
1117099,173912826,-6.9001312255859375
1117099,173912823,-5.305556774139404
1117099,331855216,-6.597841262817383
1117099,59250810,-6.087109088897705
1117099,173912815,-6.591910362243652
1117099,18006622,-6.296427249908447
1117099,31722399,-6.7841033935546875
1117099,22952501,-2.4174540042877197
1117099,22763661,-5.877344608306885
1117099,12537095,-7.053299427032471
1117099,124454323,-5.564004898071289
1117099,21595715,-7.031520843505859
1117099,13861866,-2.274758815765381
1117099,21604578,-3.9432778358459473
1117099,21595711,1.5891237258911133
1117099,26092281,-3.4402761459350586
1117099,12271425,-5.957186222076416
1117099,191507616,-4.914722442626953
1117099,24051284,-7.619874000549316
1117099,224288914,-5.605894088745117
1117099,24148378,-6.016855239868164
1117099,224288913,-6.12025260925293
1117099,224288910,-7.314946174621582
1117099,33929862,-5.5961503982543945
1117099,739796,-6.76542329788208
1117099,5925086,-6.389447212219238
1117099,1559412,-4.459580421447754
1117099,20226592,-6.263334274291992
1117099,11415846,0.44911086559295654
1117099,35621762,-6.6017656326293945
1117099,11415862,-2.499135971069336
1117099,610861,-6.155073165893555
1117099,20674070,-6.523153781890869
1117099,18251420,2.975820302963257
1117099,18059541,-6.224502086639404
1117099,10042617,-7.052187442779541
1117099,21604575,-6.33473539352417
1117099,24148376,-6.624316215515137
1117099,21595717,-5.782948017120361
1117099,29072033,4.69599723815918
1117099,22763665,-6.33473539352417
1117099,22763667,-6.039322376251221
1117099,10042618,-4.201349258422852
1117099,2946960,-7.199945449829102
1117099,11415863,-4.980864524841309
1117099,23004510,-1.6911344528198242
1117099,28566004,-6.831992149353027
1117099,25798001,-5.859280586242676
1117099,27222226,-7.3833394050598145
1117099,8315967,-6.364660263061523
1117099,28217635,-6.084555149078369
1117099,12537090,-7.5122294425964355
1117099,28217638,-6.117000102996826
1117099,30076495,-6.992530822753906
1117099,1723626,-6.825843811035156
1117099,34171832,-5.934939384460449
1117099,14645587,-6.404601097106934
1117099,16933957,-6.212151527404785
1117099,30994990,-7.601669788360596
1117099,30452373,-5.59434175491333
1117099,17391283,-6.743808746337891
1117099,107336818,-7.328927040100098
1117099,1800668,-6.531147480010986
1117099,189392425,-5.7796735763549805
1117099,180595521,-7.328076362609863
1117099,180595524,-6.722214698791504
1117099,100426115,-6.867466449737549
1117099,107336826,-7.18040657043457
1117099,180595510,-6.57423210144043
1117099,107336821,-7.041907787322998
1117099,189392410,-6.322725296020508
1117099,114158410,0.639618992805481
1117099,180595514,-6.57548713684082
1117099,1070346,-2.558411121368408
1117099,202265917,-6.591977119445801
1117099,189824029,-6.917110443115234
1117099,12396668,-7.380312442779541
1117099,18982403,-7.6811981201171875
1117099,11487825,-6.245562553405762
1117099,100426120,-6.010860443115234
1117099,180595417,-6.558506011962891
1117099,189392414,-6.677618026733398
1117099,55435711,-7.024345397949219
1117099,50331727,-6.529669284820557
1117099,216045722,-6.426206588745117
1117099,366223,-6.88429594039917
1117099,215957110,-3.2150232791900635
1117099,50331723,-6.88429594039917
1117099,240512826,-6.4952521324157715
1117099,251702010,-7.036989688873291
1117099,240512829,-6.45662260055542
1117099,366225,-6.521859169006348
1117099,50331714,-3.3783271312713623
1117099,50331712,-2.474191188812256
1117099,216045712,-2.474191188812256
1117099,366212,-2.474191188812256
1117099,169339528,-5.029362201690674
1117099,16938896,-6.301066875457764
1117099,333467610,-6.719982147216797
1117099,17391287,-7.452200889587402
1117099,33346769,-7.138152122497559
1117099,17236222,-5.829683303833008
1117099,169339519,-5.34282922744751
1117099,348226117,-5.697219371795654
1117099,33922257,-6.092010974884033
1117099,17236212,-6.898293495178223
1117099,83159612,-2.474191188812256
1117099,348226114,0.001015782356262207
1117099,6694021,-8.004663467407227
1117099,125370916,-5.822509288787842
1117099,300764923,-4.3398566246032715
1117099,83159625,-6.521859169006348
1117099,83159616,-6.53731632232666
1117099,29694604,1.270484209060669
1117099,25798008,-5.596573352813721
1117099,300764920,-5.999338150024414
1117099,280068113,-6.261604309082031
1117099,31722395,-6.416940689086914
1117099,309950316,-6.24705696105957
1117099,287599111,-6.349145889282227
1117099,16704816,-6.289793014526367
1117099,339222512,-6.105216979980469
1117099,339222514,-6.212647914886475
1117099,18006627,-6.555878639221191
1117099,5925089,-6.776346206665039
1117099,2771568,-6.030167579650879
1117099,309949915,-1.6367393732070923
1117099,304523719,-5.980034828186035
1117099,317223929,-6.086356163024902
1117099,331839910,-6.194756507873535
1117099,28006817,-6.039322376251221
1117099,258788,-0.6426583528518677
1117099,258785,-6.583737850189209
1117099,26092292,-1.4680137634277344
1117099,55435714,-5.865501880645752
1117099,124454327,-7.16391658782959
1117099,13612256,-6.299668312072754
1117099,356217617,-6.410038471221924
1117099,136790010,-6.298964500427246
1117099,12271426,-6.1084885597229
1117099,18939248,-6.491728782653809
1117099,21604573,-6.317039489746094
1117099,18929288,-6.9659013748168945
1117099,20226596,-6.600136756896973
1117099,139212612,-6.319175720214844
1117099,29451361,-5.976840019226074
1117099,13894315,-6.488364219665527
1117099,100426118,-6.04835319519043
1117099,18982404,-6.896971702575684
1117099,18059551,-7.670859336853027
1117099,18929280,-7.287768363952637
1117099,12445433,-7.156062602996826
1117099,215597110,-6.193169593811035
1117099,21559719,-6.609309673309326
1117099,215597112,-6.2072978019714355
1117099,10042610,-7.01908540725708
1117099,18059550,-5.808516502380371
1117099,11415870,1.8563523292541504
1117099,11415852,3.7428481578826904
1117099,6769900,0.6849695444107056
1117099,1227143,-6.350478172302246
1117099,169388916,-6.505853652954102
1117099,27222222,-7.374416828155518
1117099,12396663,-6.944155693054199
1117099,13679008,-7.351482391357422
1117099,32807991,2.5365402698516846
1117099,30076491,-6.1506524085998535
1117099,13679000,-7.605105876922607
1117099,2946963,-5.142208576202393
1117099,30076493,-5.806494235992432
1117099,24148377,-6.708897590637207
1117099,1559413,5.016329288482666
1117099,25798002,-6.904542446136475
1117099,25990734,-0.43335533142089844
1117099,739798,-7.411552906036377
1117099,2301647,-6.860191822052002
1117099,26518287,-6.434571266174316
1117099,26092252,2.5257434844970703
1117099,28566007,2.804638385772705
1117099,24051287,-6.434571266174316
1117099,16938893,-6.393974781036377
1117099,34171831,-2.4690380096435547
1117099,18251426,0.4108116626739502
1117099,32807994,-6.439991474151611
1117099,32600307,-6.566921234130859
1117099,33183990,-5.937680721282959
1117099,33183991,-2.5293610095977783
1117099,33929866,-7.163832664489746
1117099,12842652,-6.031060695648193
1117099,30995037,-3.359231948852539
1117099,114158418,1.0415147542953491
1117099,180595517,-6.262871265411377
1117099,12271411,-7.11656379699707
1117099,180595511,-6.73867130279541
1117099,35621655,-7.223776817321777
1117099,36624,-7.558749198913574
1117099,35621658,-6.4128499031066895
1117099,180595424,-6.846677303314209
1117099,213987915,-7.885852336883545
1117099,227636618,-6.759589195251465
1117099,216045724,-7.033349514007568
1117099,213987918,-6.887439727783203
1117099,189292829,-7.617011070251465
1117099,202265922,-6.407355785369873
1117099,227636624,-7.033349514007568
1117099,240512825,-7.121715545654297
1117099,19514728,-7.0419392585754395
1117099,19514729,-7.129806995391846
1117099,22763669,-7.464250564575195
1117099,189392417,-7.260759353637695
1117099,19150766,-6.945071697235107
1117099,216045721,-6.460655212402344
1117099,189392419,-6.526291370391846
1117099,216045714,-3.8707313537597656
1117099,326003011,-8.484813690185547
1117099,33137648,-5.8029375076293945
1117099,356217626,-7.540117263793945
1117099,356216525,-6.564884185791016
1117099,3843847,-6.2724609375
1117099,4158119,-6.269109725952148
1117099,339298627,-6.910217761993408
1117099,333467628,-6.739696025848389
1117099,339298628,-6.611636161804199
1117099,356217629,-6.594613075256348
1117099,6108628,-6.739696025848389
1117099,33183996,-7.48708438873291
1117099,339298629,-6.94642972946167
1117099,33922258,-6.163627624511719
1117099,17236220,-6.568758010864258
1117099,356216516,-6.250175476074219
1117099,348226119,2.3273186683654785
1117099,50331711,-6.7299065589904785
1117099,356216527,-3.5551559925079346
1117099,83159627,-6.529669284820557
1117099,146455815,2.579167366027832
1117099,7397922,-6.929824352264404
1117099,280068116,-6.53731632232666
1117099,83159629,-6.45662260055542
1117099,146455814,-3.7168025970458984
1117099,6694013,-5.877773284912109
1117099,7397919,-6.465404987335205
1117099,30452376,-6.01469087600708
1117099,125370927,-7.0657758712768555
1117099,13894317,-5.239101409912109
1117099,3002825,-6.401328086853027
1117099,125370910,-6.201447010040283
1117099,30995039,-2.146822214126587
1117099,146455812,-6.542929172515869
1117099,13795644,-6.362332344055176
1117099,124454318,2.020888328552246
1117099,300764928,-6.352661609649658
1117099,38438414,-6.987136363983154
1117099,173912817,-5.9800591468811035
1117099,339222527,-6.857307434082031
1117099,18006623,-4.036012649536133
1117099,59250818,-7.178073406219482
1117099,331855218,-6.848044395446777
1117099,191507613,-1.5792577266693115
1117099,59250815,-6.122668743133545
1117099,173912825,-5.662342071533203
1117099,331855219,-5.71024751663208
1117099,169388919,-5.490748405456543
1117099,191507615,-6.117941379547119
1117099,59250816,-6.553515911102295
1117099,317223922,-6.643924713134766
1117099,317223912,-6.750522136688232
1117099,304523710,-6.204662322998047
1117099,309949928,-6.935157775878906
1117099,331376416,0.5091406106948853
1117099,169339513,-5.512848377227783
1117099,2301642,-5.774358749389648
1117099,1670487,-5.9796600341796875
1117099,25170201,-6.471629619598389
1117099,1951474,-7.336626052856445
1117099,149722320,-6.534453392028809
1117099,17236221,-6.963942050933838
1117099,16938895,-6.261270999908447
1117099,18939247,-6.061509132385254
1117099,21398812,1.9647021293640137
1117099,25990731,0.22310161590576172
1117099,21398811,0.42159390449523926
1117099,21398813,-5.5840301513671875
1117099,26092272,4.3924102783203125
1117099,17236218,-6.175129413604736
1117099,149722319,-5.051084041595459
1117099,300764910,-6.885590076446533
1117099,136790018,-7.475270748138428
1117099,265182825,-6.521859169006348
1117099,12271416,-6.560305595397949
1117099,27715616,-6.577181339263916
1117099,12271414,-6.296644687652588
1117099,12445439,-6.204707145690918
1117099,6108614,-3.3783271312713623
1117099,265182811,-6.7299065589904785
1117099,123966610,-8.000740051269531
1117099,123966611,-8.2840576171875
1117099,26092257,1.4048223495483398
1117099,55435727,-7.439065456390381
1117099,669403,-2.217794179916382
1117099,55435712,-7.116940498352051
1117099,348226115,-5.42811393737793
1117099,224288916,-5.140927791595459
1117099,215597127,-5.721229076385498
1117099,348226124,-7.323984146118164
1117099,33183994,-5.929862022399902
1117099,22428899,-6.769961357116699
1117099,333467611,-6.7299065589904785
1117099,55435722,-6.929824352264404
1117099,218142313,-7.082423210144043
1117099,339298619,-6.876413345336914
1117099,6694025,-7.950281143188477
1117099,12396665,-5.757327079772949
1117099,12445432,-5.009488582611084
1117099,10042611,-6.857985019683838
1117099,18929281,-7.029052734375
1117099,18929282,-6.730039596557617
1117099,16933951,-6.10917854309082
1117099,5543573,-7.2597975730896
1117099,5925088,-6.138299465179443
1117099,13894312,-4.576045989990234
1117099,28759912,-5.17120361328125
1117099,29387211,-6.5760087966918945
1117099,12396666,-6.609682559967041
1117099,26518284,-7.38277006149292
1117099,26518285,-6.743259906768799
1117099,22952506,-6.295433044433594
1117099,11519683,-7.051836967468262
1117099,23068001,1.813232660293579
1117099,13679004,-6.198306560516357
1117099,26092293,-6.46240758895874
1117099,25997110,-6.495323657989502
1117099,1121017,-7.418892860412598
1117099,7566023,-5.322290420532227
1117099,28759918,-5.470066070556641
1117099,669408,-6.321115016937256
1117099,13921266,-5.263487815856934
1117099,1723624,-6.059947490692139
1117099,31722393,-7.411609172821045
1117099,35621767,-6.540165901184082
1117099,21121418,0.6010826826095581
1117099,35621766,-6.052708148956299
1117099,18059555,-6.113912582397461
1117099,29387216,-5.806089878082275
1117099,18059572,0.8042488098144531
1117099,189824025,2.2376902103424072
1117099,7397925,2.2376902103424072
1117099,189824027,-7.439065456390381
1117099,189292815,-6.191551685333252
1117099,182514221,-0.9745136499404907
1117099,189824012,-7.116940498352051
1117099,11210110,-6.687257289886475
1117099,5543575,-6.299679756164551
1117099,100426123,1.2888860702514648
1117099,100426113,-6.445298194885254
1117099,189824010,-6.823423385620117
1117099,182514222,-0.01890730857849121
1117099,114158419,1.7343976497650146
1117099,11415869,-0.9065358638763428
1117099,100426117,-5.015440940856934
1117099,3843843,-1.7858304977416992
1117099,107336824,-6.73245096206665
1117099,189292820,-6.951822757720947
1117099,1070347,-6.569468975067139
1117099,189824020,-5.893082141876221
1117099,189292819,-5.971705436706543
1117099,189824018,-7.413818359375
1117099,205392124,-6.697443962097168
1117099,356217614,-6.965760231018066
1117099,227636625,-6.893415451049805
1117099,366228,-6.734223365783691
1117099,202265927,-6.067555904388428
1117099,356217621,-6.242605209350586
1117099,24051289,-7.2718610763549805
1117099,356216518,-6.022833824157715
1117099,206740710,-6.642908573150635
1117099,205392111,-6.511965751647949
1117099,366219,-6.849715709686279
1117099,206740711,-6.590600967407227
1117099,23004514,-4.4231767654418945
1117099,356216512,-6.08722448348999
1117099,227636626,-6.6769866943359375
1117099,206740729,-5.633384704589844
1117099,205392121,-7.0553178787231445
1117099,213987920,-6.812055587768555
1117099,50331717,-6.541234493255615
1117099,169339523,-5.853642463684082
1117099,6108618,-6.3441338539123535
1117099,50331724,-6.9113664627075195
1117099,149722323,-6.1691179275512695
1117099,33137647,-6.217842102050781
1117099,149722328,-6.499129295349121
1117099,149722317,-6.401948928833008
1117099,339298622,-3.31083345413208
1117099,169339514,-6.222506523132324
1117099,149722316,-6.031164169311523
1117099,14972239,-6.826168537139893
1117099,17236227,-6.7461838722229
1117099,149722322,-6.59966516494751
1117099,333467621,-6.208981513977051
1117099,17236228,-5.524169921875
1117099,6108613,-6.261604309082031
1117099,17236213,-6.210420608520508
1117099,1723629,-6.704927444458008
1117099,333467612,-2.474191188812256
1117099,83159622,-6.426206588745117
1117099,6694010,-4.134984016418457
